"","lat_bin","lon_bin","geartype","fishing_hours"
"118",2.73,104.01,"trawlers",2.25
"119",2.73,103.97,"trawlers",0.944722222222222
"120",2.74,103.79,"trawlers",0.270138888888889
"121",2.74,103.81,"trawlers",0.332916666666667
"122",2.74,103.98,"trawlers",1.00805555555556
"124",2.74,103.86,"trawlers",0.659305555555555
"125",2.74,103.72,"trawlers",0.358055555555556
"126",2.74,103.76,"trawlers",0.553055555555556
"127",2.74,103.8,"trawlers",1.13125
"128",2.74,103.96,"trawlers",1.02611111111111
"129",2.74,103.74,"trawlers",0.680972222222222
"130",2.74,103.84,"trawlers",0.283333333333333
"131",2.74,104.01,"trawlers",2.08194444444444
"132",2.74,103.75,"trawlers",0.268055555555556
"133",2.74,103.83,"trawlers",0.65875
"134",2.74,103.87,"trawlers",0.733194444444444
"135",2.74,103.99,"trawlers",2.47166666666667
"136",2.74,103.71,"trawlers",0.292916666666667
"137",2.74,103.94,"trawlers",0.311805555555556
"138",2.74,103.92,"trawlers",0.542083333333333
"139",2.74,103.73,"trawlers",0.860694444444444
"140",2.74,103.9,"trawlers",1.42694444444444
"141",2.74,103.85,"trawlers",0.579166666666667
"142",2.74,103.82,"trawlers",0.561805555555556
"143",2.74,103.68,"trawlers",0.728055555555556
"144",2.74,103.69,"trawlers",0.581527777777778
"145",2.74,103.88,"trawlers",1.33861111111111
"146",2.74,103.93,"trawlers",0.276944444444444
"147",2.74,103.91,"trawlers",1.17375
"148",2.75,103.77,"trawlers",0.271388888888889
"149",2.75,104.02,"trawlers",1.655
"150",2.75,103.67,"trawlers",0.311527777777778
"151",2.75,103.89,"trawlers",0.33
"152",2.75,103.78,"trawlers",0.541111111111111
"153",2.75,103.7,"trawlers",1.14722222222222
"154",2.75,103.75,"trawlers",0.283611111111111
"155",2.75,103.84,"trawlers",0.709305555555556
"156",2.75,103.79,"trawlers",0.838055555555555
"157",2.75,103.99,"trawlers",0.801111111111111
"158",2.75,104.01,"trawlers",4.74847222222222
"159",2.75,103.76,"trawlers",0.275
"160",-10.05,129.52,"trawlers",5.77194444444444
"161",2.76,103.67,"trawlers",3.67319444444444
"163",2.76,103.68,"trawlers",0.983055555555556
"164",2.76,103.89,"trawlers",0.692361111111111
"165",2.76,103.72,"trawlers",0.801666666666667
"166",2.76,103.71,"trawlers",1.49277777777778
"167",2.76,103.69,"trawlers",0.425138888888889
"168",2.76,103.99,"trawlers",0.639444444444444
"169",2.76,103.83,"trawlers",0.932777777777778
"170",2.76,103.7,"trawlers",1.71
"171",2.76,104.29,"trawlers",3.58388888888889
"172",2.76,103.88,"trawlers",0.312638888888889
"173",2.77,103.78,"trawlers",1.43527777777778
"174",2.77,103.85,"trawlers",0.338194444444444
"175",2.77,103.67,"trawlers",3.02263888888889
"176",2.77,103.99,"trawlers",0.894583333333333
"177",2.77,103.86,"trawlers",0.631666666666667
"178",2.77,103.87,"trawlers",0.715972222222222
"179",2.77,103.72,"trawlers",1.40097222222222
"180",2.78,103.82,"trawlers",0.858472222222222
"181",2.78,103.79,"trawlers",0.366388888888889
"182",2.78,103.7,"trawlers",0.266388888888889
"183",2.78,103.81,"trawlers",0.382361111111111
"184",2.78,103.69,"trawlers",0.274583333333333
"185",2.78,103.84,"trawlers",0.291111111111111
"186",2.78,103.68,"trawlers",0.640833333333333
"187",2.78,104,"trawlers",1.83402777777778
"188",2.78,103.73,"trawlers",0.633055555555556
"189",2.78,103.83,"trawlers",0.278055555555556
"190",2.79,103.82,"trawlers",7.45986111111111
"191",2.79,103.76,"trawlers",0.408055555555556
"192",2.79,103.78,"trawlers",0.699722222222222
"193",2.79,103.73,"trawlers",1.8825
"194",2.79,103.77,"trawlers",0.391666666666667
"195",2.79,103.74,"trawlers",0.7575
"196",2.79,103.75,"trawlers",0.393194444444444
"197",2.79,103.79,"trawlers",0.907222222222222
"198",2.8,103.79,"trawlers",2.00152777777778
"199",2.8,103.99,"trawlers",9.0225
"200",2.8,104.02,"trawlers",1.25069444444444
"202",2.81,103.8,"trawlers",2.00486111111111
"203",2.81,103.99,"trawlers",13.1215277777778
"204",2.81,103.82,"trawlers",8.66930555555555
"205",2.82,103.99,"trawlers",4.05472222222222
"294",-13.1,136.82,"trawlers",2.60791666666667
"296",-13.08,136.82,"trawlers",12.5854166666667
"298",-10.49,133.86,"trawlers",0.408333333333333
"299",-10.48,133.91,"trawlers",2.02291666666667
"300",-10.48,133.9,"trawlers",0.183194444444444
"301",-10.38,134.37,"trawlers",2.01111111111111
"302",-10.36,134.28,"trawlers",4.64097222222222
"303",-10.36,134.27,"trawlers",2.07277777777778
"304",-10.35,134.33,"trawlers",4.59486111111111
"305",-10.35,134.34,"trawlers",0.419861111111111
"306",2.55,104.04,"trawlers",0.831944444444444
"320",5.65,95.34,"fixed_gear",0.499861111111111
"322",5.66,95.51,"fixed_gear",0.416666666666667
"375",1.19,103.86,"purse_seines",3.57680555555556
"379",1.21,103.82,"purse_seines",4.59263888888889
"380",1.21,103.83,"purse_seines",0.369305555555556
"411",1.38,104,"purse_seines",0.250555555555556
"415",4.22,103.5,"purse_seines",0.546388888888889
"416",4.23,103.49,"purse_seines",0.558472222222222
"508",2.84,104.02,"other_fishing",1.96611111111111
"509",2.85,104.03,"other_fishing",4.05763888888889
"510",2.85,104.02,"other_fishing",4.46861111111111
"513",2.56,141.15,"drifting_longlines",1.09569444444444
"514",-10.24,91.88,"drifting_longlines",0.488888888888889
"515",-10.24,91.86,"drifting_longlines",0.644027777777778
"516",-12.79,102.67,"drifting_longlines",0.334583333333333
"517",-12.79,102.68,"drifting_longlines",0.401388888888889
"518",-12.79,102.73,"drifting_longlines",0.594861111111111
"521",-12.78,102.67,"drifting_longlines",1.64305555555556
"522",-12.78,102.73,"drifting_longlines",0.199027777777778
"523",-12.77,102.67,"drifting_longlines",0.638611111111111
"524",-12.77,102.66,"drifting_longlines",0.487777777777778
"525",-12.76,102.66,"drifting_longlines",1.73638888888889
"526",-12.76,102.73,"drifting_longlines",1.05833333333333
"527",-10.19,87.37,"drifting_longlines",0.597361111111111
"528",-10.19,87.39,"drifting_longlines",0.304166666666667
"529",-12.72,102.73,"drifting_longlines",0.201111111111111
"530",-10.16,87.36,"drifting_longlines",0.492777777777778
"531",-12.71,102.73,"drifting_longlines",0.0651388888888889
"532",-10.15,87.37,"drifting_longlines",0.198611111111111
"533",-12.7,102.73,"drifting_longlines",0.172083333333333
"534",-10.13,87.36,"drifting_longlines",0.06625
"535",-10.12,87.36,"drifting_longlines",0.0543055555555556
"536",-10.12,87.34,"drifting_longlines",0.651111111111111
"537",-10.11,87.36,"drifting_longlines",0.1675
"538",-10.1,87.3,"drifting_longlines",0.586388888888889
"539",-12.65,102.73,"drifting_longlines",1.63347222222222
"540",-10.09,87.28,"drifting_longlines",0.280972222222222
"541",-10.09,87.27,"drifting_longlines",0.463888888888889
"542",-10.09,87.26,"drifting_longlines",0.309305555555556
"543",-10.09,87.25,"drifting_longlines",0.477916666666667
"544",-10.08,87.28,"drifting_longlines",0.154027777777778
"545",-10.08,87.29,"drifting_longlines",0.251388888888889
"546",-10.08,87.3,"drifting_longlines",0.530555555555556
"547",-10.08,87.31,"drifting_longlines",0.325
"548",-12.63,102.73,"drifting_longlines",1.01388888888889
"549",-10.07,87.34,"drifting_longlines",0.268333333333333
"550",-10.07,87.33,"drifting_longlines",0.450694444444444
"551",-10.07,87.32,"drifting_longlines",0.5375
"552",2.74,141.13,"drifting_longlines",0.991666666666667
"553",-12.61,102.78,"drifting_longlines",0.225555555555556
"554",-12.61,102.77,"drifting_longlines",1.07458333333333
"555",-12.61,102.73,"drifting_longlines",0.151388888888889
"556",-12.6,102.74,"drifting_longlines",0.21875
"557",-12.6,102.77,"drifting_longlines",1.26263888888889
"558",-12.6,102.76,"drifting_longlines",0.313888888888889
"559",2.77,141.15,"drifting_longlines",0.899861111111111
"560",2.77,141.13,"drifting_longlines",5.09805555555556
"561",-12.59,102.75,"drifting_longlines",0.429166666666667
"562",-12.59,102.74,"drifting_longlines",0.728055555555556
"563",-12.59,102.73,"drifting_longlines",0.148611111111111
"564",-12.59,102.76,"drifting_longlines",0.449166666666667
"565",2.78,141.15,"drifting_longlines",0.254166666666667
"566",-9.99,129.18,"drifting_longlines",2.37083333333333
"567",2.83,141.11,"drifting_longlines",5.73652777777778
"568",2.83,141.15,"drifting_longlines",4.99458333333333
"569",2.84,141.58,"drifting_longlines",5.66625
"574",-12.4,89.67,"drifting_longlines",1.43861111111111
"575",-12.38,89.65,"drifting_longlines",0.584583333333333
"576",-12.35,89.61,"drifting_longlines",0.323888888888889
"579",-12.34,89.6,"drifting_longlines",0.204027777777778
"584",-12.31,89.54,"drifting_longlines",0.272083333333333
"588",-12.29,89.54,"drifting_longlines",1.38180555555556
"589",-12.28,89.56,"drifting_longlines",0.258611111111111
"592",-12.27,89.55,"drifting_longlines",0.247222222222222
"593",-12.27,89.51,"drifting_longlines",0.457222222222222
"594",-12.27,89.49,"drifting_longlines",0.443333333333333
"595",3.11,141.46,"drifting_longlines",2.11583333333333
"596",-12.25,89.47,"drifting_longlines",0.397083333333333
"597",-12.23,89.46,"drifting_longlines",0.190138888888889
"598",-12.23,89.51,"drifting_longlines",0.2625
"599",-12.23,89.45,"drifting_longlines",0.167916666666667
"600",3.14,141.46,"drifting_longlines",0.441388888888889
"601",-12.22,89.48,"drifting_longlines",0.359583333333333
"602",-12.21,89.43,"drifting_longlines",0.283333333333333
"603",-12.2,89.41,"drifting_longlines",0.680555555555556
"607",-12.17,89.34,"drifting_longlines",0.791666666666667
"608",-12.17,89.39,"drifting_longlines",0.386111111111111
"611",3.2,141.46,"drifting_longlines",0.433472222222222
"612",-12.16,89.35,"drifting_longlines",0.280555555555556
"615",-12.15,89.29,"drifting_longlines",0.202916666666667
"617",-12.15,89.3,"drifting_longlines",0.319861111111111
"618",3.22,141.46,"drifting_longlines",0.141805555555556
"622",-12.14,89.26,"drifting_longlines",0.292916666666667
"625",-12.14,89.28,"drifting_longlines",0.260833333333333
"627",3.23,141.46,"drifting_longlines",0.683333333333333
"628",-12.13,89.29,"drifting_longlines",0.260694444444444
"629",-12.13,89.25,"drifting_longlines",0.289305555555556
"630",-12.12,89.23,"drifting_longlines",0.464027777777778
"631",-12.12,89.26,"drifting_longlines",0.202916666666667
"634",-12.12,89.27,"drifting_longlines",0.0720833333333333
"635",-12.11,89.21,"drifting_longlines",0.305416666666667
"636",-12.11,89.2,"drifting_longlines",0.148472222222222
"637",-12.1,89.18,"drifting_longlines",0.290277777777778
"639",-12.1,89.19,"drifting_longlines",0.160694444444444
"640",3.27,141.57,"drifting_longlines",1.09152777777778
"641",3.27,141.78,"drifting_longlines",3.46555555555556
"643",-12.09,89.2,"drifting_longlines",0.339166666666667
"644",-12.09,89.17,"drifting_longlines",0.41125
"645",3.28,141.67,"drifting_longlines",1.85444444444444
"647",3.28,141.74,"drifting_longlines",2.2625
"649",3.29,141.65,"drifting_longlines",4.97763888888889
"650",-12.07,89.17,"drifting_longlines",0.426527777777778
"651",5.86,136.11,"drifting_longlines",6.48069444444444
"652",-12.06,89.18,"drifting_longlines",0.370277777777778
"653",-12.04,89.17,"drifting_longlines",0.431805555555556
"654",5.9,136.16,"drifting_longlines",0.691666666666667
"656",-12.01,89.18,"drifting_longlines",0.38875
"661",5.93,136.12,"drifting_longlines",0.362638888888889
"662",5.93,136.11,"drifting_longlines",0.0584722222222222
"663",-11.99,89.18,"drifting_longlines",0.228055555555556
"664",-11.99,89.17,"drifting_longlines",1.27388888888889
"666",-11.98,89.18,"drifting_longlines",0.00944444444444444
"667",-11.98,89.17,"drifting_longlines",0.198611111111111
"672",-11.94,124.99,"drifting_longlines",2.5525
"673",-11.94,89.13,"drifting_longlines",0.201666666666667
"675",-11.93,125.06,"drifting_longlines",0.120833333333333
"676",-11.93,89.13,"drifting_longlines",0.05125
"677",-11.92,124.99,"drifting_longlines",0.512361111111111
"678",-11.92,89.13,"drifting_longlines",0.0526388888888889
"679",-11.92,125.03,"drifting_longlines",0.391388888888889
"683",-11.91,89.13,"drifting_longlines",0.143472222222222
"684",-11.87,89.13,"drifting_longlines",0.133611111111111
"685",6.06,135.53,"drifting_longlines",0.457361111111111
"686",6.06,135.57,"drifting_longlines",1.01152777777778
"687",-11.86,89.13,"drifting_longlines",0.108472222222222
"688",-11.85,89.13,"drifting_longlines",1.325
"689",-11.83,89.13,"drifting_longlines",0.221944444444444
"690",-11.83,92.5,"drifting_longlines",1.57361111111111
"691",-11.82,89.13,"drifting_longlines",0.4275
"692",6.12,135.26,"drifting_longlines",2.67736111111111
"693",-11.8,92.5,"drifting_longlines",0.447916666666667
"694",-11.8,89.13,"drifting_longlines",0.268194444444444
"695",-11.79,89.12,"drifting_longlines",0.843194444444444
"696",-11.79,89.13,"drifting_longlines",0.326666666666667
"697",-11.79,89.11,"drifting_longlines",0.43875
"698",-11.79,89.1,"drifting_longlines",0.390277777777778
"699",6.14,135.2,"drifting_longlines",4.4825
"700",-11.78,89.05,"drifting_longlines",0.65
"701",-11.78,89.08,"drifting_longlines",0.277916666666667
"702",-11.78,89.07,"drifting_longlines",0.315
"703",-11.78,89.06,"drifting_longlines",0.472083333333333
"704",-11.78,89.09,"drifting_longlines",0.445972222222222
"705",-11.77,92.5,"drifting_longlines",0.41375
"706",-11.75,90.2,"drifting_longlines",0.598333333333333
"707",-11.74,92.5,"drifting_longlines",0.347638888888889
"708",6.19,134.92,"drifting_longlines",4.88152777777778
"709",-11.72,92.5,"drifting_longlines",0.283472222222222
"710",6.21,135.27,"drifting_longlines",0.98625
"711",-11.7,92.49,"drifting_longlines",0.214166666666667
"712",-11.7,90.27,"drifting_longlines",0.501388888888889
"713",-11.69,92.49,"drifting_longlines",0.590416666666667
"714",-11.68,92.57,"drifting_longlines",1.65402777777778
"715",6.27,134.59,"drifting_longlines",2.08333333333333
"716",-11.65,90.35,"drifting_longlines",0.823888888888889
"717",6.28,134.73,"drifting_longlines",0.970694444444445
"718",6.28,134.85,"drifting_longlines",3.03305555555556
"719",6.28,134.62,"drifting_longlines",0.650277777777778
"721",-11.62,92.49,"drifting_longlines",0.723888888888889
"722",-11.62,92.55,"drifting_longlines",0.259861111111111
"724",6.32,134.67,"drifting_longlines",0.512916666666667
"725",-11.6,92.49,"drifting_longlines",0.319861111111111
"726",-11.6,92.55,"drifting_longlines",0.249861111111111
"728",6.33,134.75,"drifting_longlines",0.579166666666667
"729",6.33,134.82,"drifting_longlines",3.24388888888889
"730",-11.59,92.49,"drifting_longlines",0.253888888888889
"731",-11.59,92.5,"drifting_longlines",0.354166666666667
"737",-11.57,92.59,"drifting_longlines",0.594444444444444
"741",-11.56,90.54,"drifting_longlines",0.788888888888889
"743",-11.55,92.5,"drifting_longlines",0.298472222222222
"745",-11.53,92.55,"drifting_longlines",0.259444444444444
"746",-11.53,92.5,"drifting_longlines",0.221111111111111
"747",-11.53,90.62,"drifting_longlines",0.862777777777778
"749",-11.52,92.5,"drifting_longlines",0.36375
"752",-11.51,92.55,"drifting_longlines",0.348611111111111
"754",-11.49,92.49,"drifting_longlines",0.227222222222222
"755",-11.48,92.49,"drifting_longlines",0.0741666666666667
"756",-11.47,92.49,"drifting_longlines",0.225
"757",-11.47,92.61,"drifting_longlines",0.333333333333333
"758",-11.46,90.85,"drifting_longlines",0.870694444444444
"759",-11.45,92.49,"drifting_longlines",0.356527777777778
"760",-11.45,92.61,"drifting_longlines",0.216388888888889
"762",-11.42,92.49,"drifting_longlines",0.404722222222222
"763",-11.42,90.83,"drifting_longlines",0.432916666666667
"764",-11.41,92.55,"drifting_longlines",0.575138888888889
"766",-11.39,92.25,"drifting_longlines",0.440972222222222
"767",-11.39,92.62,"drifting_longlines",0.266666666666667
"768",-11.39,90.82,"drifting_longlines",0.42625
"769",-11.39,92.49,"drifting_longlines",0.429166666666667
"772",-11.36,92.25,"drifting_longlines",0.416527777777778
"773",-11.35,92.49,"drifting_longlines",0.423055555555556
"774",-11.35,90.81,"drifting_longlines",0.470833333333333
"775",-11.33,92.25,"drifting_longlines",0.476666666666667
"777",-11.32,92.49,"drifting_longlines",0.376388888888889
"778",-11.31,92.55,"drifting_longlines",0.333472222222222
"779",-11.31,90.81,"drifting_longlines",0.401527777777778
"780",-8.75,90.04,"drifting_longlines",0.605555555555556
"783",-11.3,92.25,"drifting_longlines",0.429583333333333
"784",-11.3,92.49,"drifting_longlines",1.2875
"785",-8.74,89.97,"drifting_longlines",0.463888888888889
"786",-11.29,92.55,"drifting_longlines",0.231666666666667
"787",-8.73,89.89,"drifting_longlines",0.815416666666667
"788",-13.84,102.71,"drifting_longlines",1.83416666666667
"789",-11.28,90.81,"drifting_longlines",0.266666666666667
"790",-8.72,89.95,"drifting_longlines",0.902222222222222
"791",-13.83,102.7,"drifting_longlines",0.523611111111111
"792",-11.27,92.25,"drifting_longlines",0.3
"793",-8.71,89.98,"drifting_longlines",1.07819444444444
"794",-11.26,90.81,"drifting_longlines",0.17625
"797",-11.25,90.81,"drifting_longlines",0.269722222222222
"798",-11.25,92.25,"drifting_longlines",0.453888888888889
"799",-8.69,89.94,"drifting_longlines",0.31375
"800",-8.69,89.93,"drifting_longlines",0.223611111111111
"801",-8.69,89.92,"drifting_longlines",0.19875
"802",-8.69,89.95,"drifting_longlines",0.301805555555556
"803",-11.24,92.55,"drifting_longlines",0.192083333333333
"804",-8.68,90.11,"drifting_longlines",1.05180555555556
"805",-8.68,89.9,"drifting_longlines",0.416666666666667
"806",-8.68,89.89,"drifting_longlines",0.361111111111111
"807",-8.68,89.87,"drifting_longlines",0.361111111111111
"808",-8.68,89.92,"drifting_longlines",0.852083333333333
"809",-8.68,89.88,"drifting_longlines",0.206805555555556
"811",-8.67,89.98,"drifting_longlines",0.268888888888889
"812",-8.67,89.97,"drifting_longlines",0.454166666666667
"813",-8.67,90.01,"drifting_longlines",0.1975
"814",-8.67,89.85,"drifting_longlines",0.527916666666667
"815",-8.67,90.03,"drifting_longlines",0.164027777777778
"816",-8.67,90.31,"drifting_longlines",0.32375
"817",-8.67,90.02,"drifting_longlines",0.0443055555555556
"818",-8.67,90.14,"drifting_longlines",0.450972222222222
"819",-8.67,89.88,"drifting_longlines",0.466666666666667
"820",-11.22,92.55,"drifting_longlines",0.207222222222222
"822",-11.22,92.33,"drifting_longlines",0.25125
"823",-8.66,90,"drifting_longlines",0.416805555555556
"824",-8.66,90.33,"drifting_longlines",0.31375
"825",-8.66,90.18,"drifting_longlines",0.450555555555556
"826",-11.21,92.33,"drifting_longlines",0.309583333333333
"827",-11.21,90.81,"drifting_longlines",0.509305555555556
"828",-11.21,92.24,"drifting_longlines",0.575
"829",-8.65,90.08,"drifting_longlines",0.165138888888889
"830",-8.65,90.23,"drifting_longlines",0.399861111111111
"831",-8.65,90.1,"drifting_longlines",0.0372222222222222
"832",-8.65,90.03,"drifting_longlines",0.724444444444444
"833",-8.65,90.21,"drifting_longlines",0.426388888888889
"834",-8.65,90.09,"drifting_longlines",0.0502777777777778
"835",-8.64,90.26,"drifting_longlines",0.22
"836",-8.64,90.08,"drifting_longlines",1.23638888888889
"837",-8.64,90.25,"drifting_longlines",0.161944444444444
"838",-8.64,90.11,"drifting_longlines",0.198333333333333
"839",-8.64,90.4,"drifting_longlines",0.543055555555556
"842",-8.63,90.29,"drifting_longlines",0.441805555555556
"843",-8.62,90.34,"drifting_longlines",0.519027777777778
"844",-8.62,90.33,"drifting_longlines",0.276111111111111
"845",-8.62,90.17,"drifting_longlines",0.330416666666667
"846",-11.17,92.25,"drifting_longlines",0.396805555555556
"847",-8.61,90.34,"drifting_longlines",0.0869444444444444
"848",-13.72,102.64,"drifting_longlines",0.640416666666667
"849",-11.16,92.25,"drifting_longlines",0.197083333333333
"850",-11.16,92.54,"drifting_longlines",0.312083333333333
"851",-11.16,90.81,"drifting_longlines",0.595416666666667
"852",-8.6,90.35,"drifting_longlines",0.0538888888888889
"853",-8.6,90.25,"drifting_longlines",0.199166666666667
"854",-8.6,90.18,"drifting_longlines",1.05916666666667
"855",-8.6,90.34,"drifting_longlines",0.0138888888888889
"856",-8.6,90.23,"drifting_longlines",0.205555555555556
"857",-11.15,92.25,"drifting_longlines",0.288333333333333
"858",-8.59,90.35,"drifting_longlines",0.0236111111111111
"859",-8.59,90.36,"drifting_longlines",0.142777777777778
"860",-8.59,90.2,"drifting_longlines",0.415
"861",6.78,131.49,"drifting_longlines",11.2423611111111
"862",-13.7,102.75,"drifting_longlines",1.28888888888889
"863",-11.14,92.5,"drifting_longlines",1.33055555555556
"864",-8.58,90.33,"drifting_longlines",0.29875
"865",-8.58,90.37,"drifting_longlines",0.31375
"866",-8.58,90.32,"drifting_longlines",0.0602777777777778
"867",-8.58,90.23,"drifting_longlines",0.420277777777778
"868",-8.58,90.3,"drifting_longlines",0.164166666666667
"869",-8.58,90.31,"drifting_longlines",0.0498611111111111
"870",6.79,131.51,"drifting_longlines",0.595833333333333
"871",-11.13,91.82,"drifting_longlines",1.34305555555556
"872",-11.13,90.8,"drifting_longlines",0.0127777777777778
"873",-8.57,90.26,"drifting_longlines",0.409861111111111
"874",-8.57,90.28,"drifting_longlines",0.425277777777778
"875",-11.12,90.86,"drifting_longlines",0.307083333333333
"876",-11.12,92.33,"drifting_longlines",0.641666666666667
"877",-11.12,92.24,"drifting_longlines",0.283611111111111
"878",-11.12,92.23,"drifting_longlines",0.342638888888889
"879",-11.12,90.8,"drifting_longlines",0.59375
"880",-8.56,90.31,"drifting_longlines",0.455
"881",-8.56,90.43,"drifting_longlines",0.568194444444444
"882",-11.11,92.5,"drifting_longlines",0.491805555555556
"883",-11.11,92.24,"drifting_longlines",0.218472222222222
"885",-11.11,92.54,"drifting_longlines",0.199444444444444
"886",-8.55,90.34,"drifting_longlines",0.348472222222222
"887",-8.55,90.37,"drifting_longlines",0.2825
"888",6.82,131.51,"drifting_longlines",0.590972222222222
"889",-13.66,102.76,"drifting_longlines",0.448888888888889
"890",-11.1,90.86,"drifting_longlines",0.255555555555556
"891",-11.1,90.8,"drifting_longlines",0.16375
"892",-8.54,90.36,"drifting_longlines",0.21625
"893",6.83,131.51,"drifting_longlines",5.94875
"894",-11.09,92.24,"drifting_longlines",0.116388888888889
"895",-11.09,92.54,"drifting_longlines",0.0875
"896",-11.09,91.88,"drifting_longlines",2.19291666666667
"897",-11.09,91.82,"drifting_longlines",0.450833333333333
"898",-11.09,92.23,"drifting_longlines",0.206666666666667
"899",-13.64,102.59,"drifting_longlines",0.492916666666667
"900",-11.08,90.81,"drifting_longlines",0.215
"901",-11.08,92.54,"drifting_longlines",0.0461111111111111
"902",-11.08,92.24,"drifting_longlines",0.213194444444444
"903",-13.63,102.77,"drifting_longlines",0.410972222222222
"904",-11.07,92.5,"drifting_longlines",0.654305555555556
"905",-11.07,92.54,"drifting_longlines",0.174722222222222
"906",-11.06,92.24,"drifting_longlines",0.150138888888889
"907",-11.06,90.81,"drifting_longlines",0.195972222222222
"908",-11.05,92.25,"drifting_longlines",0.417361111111111
"909",-11.05,91.81,"drifting_longlines",0.448611111111111
"910",-11.05,90.81,"drifting_longlines",0.223888888888889
"911",-13.6,102.78,"drifting_longlines",0.372222222222222
"912",-11.03,90.86,"drifting_longlines",0.259722222222222
"914",-13.58,102.79,"drifting_longlines",0.345972222222222
"915",-11.02,91.81,"drifting_longlines",0.428333333333333
"917",-11.02,92.54,"drifting_longlines",0.159722222222222
"918",-11.02,92.51,"drifting_longlines",1.0775
"919",-11.02,90.81,"drifting_longlines",0.344444444444444
"920",-13.57,102.58,"drifting_longlines",0.501527777777778
"921",-11.01,92.5,"drifting_longlines",0.45125
"922",-11.01,92.53,"drifting_longlines",0.401527777777778
"923",-11.01,92.54,"drifting_longlines",0.267083333333333
