"","lat_bin","lon_bin","geartype","fishing_hours"
"217",-12.17,89.36,"drifting_longlines",1.07194444444444
"218",-9.61,87.59,"drifting_longlines",0.351666666666667
"219",-9.61,87.69,"drifting_longlines",0.446111111111111
"222",-9.59,93.33,"drifting_longlines",0.457777777777778
"223",-9.59,87.69,"drifting_longlines",0.170972222222222
"224",-9.59,87.68,"drifting_longlines",0.212222222222222
"227",-9.58,93.33,"drifting_longlines",0.801388888888889
"230",-9.57,90.82,"drifting_longlines",1.21513888888889
"231",-4.45,87.15,"purse_seines",0.852638888888889
"232",-9.56,87.68,"drifting_longlines",5.37555555555556
"233",-4.44,87.16,"purse_seines",0.327777777777778
"234",-4.44,87.15,"purse_seines",0.345972222222222
"238",-9.55,87.57,"drifting_longlines",0.541805555555556
"245",-12.05,88.7,"drifting_longlines",0.352777777777778
"248",-11.99,88.7,"drifting_longlines",0.338888888888889
"249",-11.98,88.58,"drifting_longlines",0.337638888888889
"250",-9.42,87.52,"drifting_longlines",1.08166666666667
"253",-11.95,88.58,"drifting_longlines",0.359583333333333
"254",-9.38,93.29,"drifting_longlines",3.935
"255",-11.93,88.7,"drifting_longlines",0.331944444444444
"256",-9.37,93.32,"drifting_longlines",1.60041666666667
"257",-11.92,88.58,"drifting_longlines",0.338888888888889
"258",-9.36,93.29,"drifting_longlines",1.48458333333333
"259",-11.91,89.28,"drifting_longlines",0.805416666666667
"260",-9.35,87.22,"drifting_longlines",6.87958333333333
"262",-11.9,89.28,"drifting_longlines",0.06
"263",-11.89,89.27,"drifting_longlines",0.0391666666666667
"264",-11.89,89.28,"drifting_longlines",0.00666666666666667
"267",-11.88,89.27,"drifting_longlines",0.750416666666667
"271",-11.87,88.69,"drifting_longlines",0.309861111111111
"272",-11.85,88.6,"drifting_longlines",0.512361111111111
"273",-9.28,87.46,"drifting_longlines",1.53652777777778
"274",-11.83,89.27,"drifting_longlines",1.48347222222222
"275",-9.27,87.43,"drifting_longlines",1.47652777777778
"276",-9.27,87.42,"drifting_longlines",4.12625
"277",-11.82,89.23,"drifting_longlines",4.12986111111111
"278",-11.82,88.69,"drifting_longlines",0.327777777777778
"280",-9.24,90.64,"drifting_longlines",0.0195833333333333
"281",-9.24,90.63,"drifting_longlines",1.06652777777778
"283",-9.23,90.66,"drifting_longlines",0.742083333333333
"284",-9.23,90.65,"drifting_longlines",0.0470833333333333
"285",-9.23,90.64,"drifting_longlines",0.0497222222222222
"287",-9.22,90.65,"drifting_longlines",1.44472222222222
"288",-9.22,90.63,"drifting_longlines",4.02513888888889
"289",-11.76,88.69,"drifting_longlines",1.72194444444444
"291",-11.73,88.63,"drifting_longlines",1.81902777777778
"293",-11.72,85.41,"drifting_longlines",0.508194444444444
"299",-11.68,85.37,"drifting_longlines",0.382083333333333
"301",-9.1,87.55,"drifting_longlines",1.58708333333333
"302",-9.09,87.54,"drifting_longlines",5.27611111111111
"310",-11.61,85.32,"drifting_longlines",0.348472222222222
"318",-11.6,88.86,"drifting_longlines",0.345555555555556
"330",-11.56,85.29,"drifting_longlines",0.313611111111111
"331",-11.56,88.86,"drifting_longlines",0.169166666666667
"339",-11.54,88.86,"drifting_longlines",0.190277777777778
"342",-11.51,88.76,"drifting_longlines",2.47388888888889
"343",-11.5,88.86,"drifting_longlines",0.294583333333333
"344",-11.5,85.25,"drifting_longlines",0.35
"345",-11.49,88.78,"drifting_longlines",0.345694444444444
"349",-11.44,88.87,"drifting_longlines",0.323888888888889
"350",-11.44,85.21,"drifting_longlines",0.34875
"351",-11.44,88.78,"drifting_longlines",0.176527777777778
"352",-11.44,88.68,"drifting_longlines",1.55263888888889
"353",-11.43,88.68,"drifting_longlines",0.952083333333333
"354",-11.43,93.16,"drifting_longlines",0.354166666666667
"355",-11.43,85.18,"drifting_longlines",0.394444444444444
"357",-11.42,85.15,"drifting_longlines",0.333888888888889
"358",-11.42,88.78,"drifting_longlines",0.165416666666667
"360",-11.4,85.13,"drifting_longlines",0.325
"362",-11.39,85.13,"drifting_longlines",0.316666666666667
"363",-11.38,93.16,"drifting_longlines",0.351527777777778
"364",-11.38,85.18,"drifting_longlines",0.541944444444444
"365",-11.38,88.86,"drifting_longlines",0.329166666666667
"366",-11.38,85.13,"drifting_longlines",1.08041666666667
"367",-11.38,88.78,"drifting_longlines",0.291666666666667
"368",-11.37,88.78,"drifting_longlines",1.0225
"369",-11.36,88.78,"drifting_longlines",0.20125
"371",-11.34,88.78,"drifting_longlines",0.311111111111111
"372",-11.34,85.07,"drifting_longlines",1.08458333333333
"375",-11.33,85.03,"drifting_longlines",1.70805555555556
"377",-11.32,88.79,"drifting_longlines",0.380555555555556
"378",-11.32,88.86,"drifting_longlines",0.380138888888889
"379",-11.32,93.16,"drifting_longlines",0.341527777777778
"384",-11.31,88.78,"drifting_longlines",0.347083333333333
"387",-11.29,88.79,"drifting_longlines",0.335694444444444
"388",-11.28,88.79,"drifting_longlines",0.205694444444444
"389",-11.28,88.69,"drifting_longlines",0.935
"390",-11.27,88.78,"drifting_longlines",0.165
"391",-11.27,88.7,"drifting_longlines",0.0611111111111111
"392",-11.27,88.79,"drifting_longlines",0.0811111111111111
"393",-11.27,88.69,"drifting_longlines",0.0569444444444445
"394",-11.26,88.78,"drifting_longlines",0.327777777777778
"395",-11.26,93.16,"drifting_longlines",0.319305555555556
"396",-11.26,88.79,"drifting_longlines",0.245555555555556
"397",-11.26,88.69,"drifting_longlines",0.170416666666667
"399",-11.24,88.7,"drifting_longlines",0.313888888888889
"400",-11.24,88.86,"drifting_longlines",0.377916666666667
"401",-11.23,93.14,"drifting_longlines",1.87347222222222
"403",-11.21,88.8,"drifting_longlines",0.349722222222222
"404",-11.21,88.7,"drifting_longlines",0.526527777777778
"405",-11.2,88.78,"drifting_longlines",0.355416666666667
"407",-11.19,88.8,"drifting_longlines",0.34875
"408",-11.18,88.86,"drifting_longlines",0.426527777777778
"409",-11.16,88.71,"drifting_longlines",0.408333333333333
"410",-11.16,88.8,"drifting_longlines",0.361388888888889
"412",-11.15,88.71,"drifting_longlines",0.132083333333333
"413",-11.14,92.75,"drifting_longlines",0.312361111111111
"414",-11.14,88.71,"drifting_longlines",0.0820833333333333
"415",-11.14,88.8,"drifting_longlines",3.30402777777778
"416",-11.14,86.31,"drifting_longlines",0.299166666666667
"417",-11.14,92.81,"drifting_longlines",0.333194444444444
"418",-11.14,88.7,"drifting_longlines",0.260972222222222
"419",-11.14,92.82,"drifting_longlines",0.336111111111111
"421",-11.13,88.78,"drifting_longlines",0.3525
"422",-11.13,92.84,"drifting_longlines",0.3375
"423",-11.13,86.32,"drifting_longlines",0.242638888888889
"424",-11.13,92.81,"drifting_longlines",0.519444444444444
"425",-11.12,86.34,"drifting_longlines",0.212361111111111
"426",-11.12,85.92,"drifting_longlines",0.0501388888888889
"427",-11.12,86.28,"drifting_longlines",3.53416666666667
"428",-11.12,92.86,"drifting_longlines",0.325
"429",-11.12,85.94,"drifting_longlines",1.07680555555556
"430",-11.12,86.35,"drifting_longlines",1.25541666666667
"431",-11.12,86.65,"drifting_longlines",0.515416666666667
"432",-11.12,85.85,"drifting_longlines",1.46986111111111
"433",-11.12,86.36,"drifting_longlines",0.359583333333333
"434",-11.12,86.3,"drifting_longlines",0.281944444444444
"435",-11.12,85.91,"drifting_longlines",0.742083333333333
"436",-11.12,86.45,"drifting_longlines",0.35125
"437",-11.12,86.52,"drifting_longlines",0.51125
"438",-11.12,86.41,"drifting_longlines",0.302638888888889
"439",-11.12,86.72,"drifting_longlines",0.295833333333333
"440",-11.12,85.93,"drifting_longlines",0.0541666666666667
"441",-11.12,86.39,"drifting_longlines",0.36125
"442",-11.12,86.38,"drifting_longlines",0.360138888888889
"443",-11.12,86.33,"drifting_longlines",0.235
"444",-11.11,86.44,"drifting_longlines",0.254305555555556
"445",-11.11,85.83,"drifting_longlines",4.12222222222222
"446",-11.11,86.45,"drifting_longlines",0.963888888888889
"447",-11.11,92.87,"drifting_longlines",0.327916666666667
"449",-11.1,88.71,"drifting_longlines",0.373333333333333
"450",-11.1,86.59,"drifting_longlines",1.72805555555556
"451",-11.1,92.89,"drifting_longlines",1.715
"452",-11.1,86.71,"drifting_longlines",1.73888888888889
"453",-11.09,92.72,"drifting_longlines",0.337638888888889
"454",-11.09,88.86,"drifting_longlines",1.0525
"455",-11.07,88.78,"drifting_longlines",0.384722222222222
"456",-11.07,88.72,"drifting_longlines",0.270972222222222
"457",-11.06,86.6,"drifting_longlines",1.08888888888889
"458",-11.06,93.04,"drifting_longlines",2.66541666666667
"459",-11.06,88.72,"drifting_longlines",0.331944444444444
"462",-13.61,91.24,"drifting_longlines",0.327777777777778
"463",-13.6,91.19,"drifting_longlines",0.339027777777778
"465",-11.04,86.55,"drifting_longlines",0.30125
"466",-11.04,92.69,"drifting_longlines",0.341666666666667
"467",-11.03,92.97,"drifting_longlines",0.761527777777778
"468",-11.02,92.97,"drifting_longlines",0.0415277777777778
"469",-11.02,88.72,"drifting_longlines",0.330416666666667
"470",-11.02,92.96,"drifting_longlines",0.0266666666666667
"471",-13.57,91.16,"drifting_longlines",0.335972222222222
"472",-13.57,91.18,"drifting_longlines",0.326111111111111
"473",-11.01,92.96,"drifting_longlines",0.80125
"474",-13.56,91.23,"drifting_longlines",0.341666666666667
"475",-11,86.5,"drifting_longlines",0.324861111111111
"476",-11,92.85,"drifting_longlines",1.46444444444444
"477",-11,88.73,"drifting_longlines",3.14430555555556
"479",-13.55,91.2,"drifting_longlines",1.37083333333333
"480",-10.99,88.78,"drifting_longlines",0.316805555555556
"481",-10.99,92.66,"drifting_longlines",0.352638888888889
"485",-10.96,86.46,"drifting_longlines",0.338611111111111
"487",-10.95,88.78,"drifting_longlines",0.869166666666667
"488",-10.95,92.98,"drifting_longlines",0.974027777777778
"489",-10.95,92.8,"drifting_longlines",2.48180555555556
"490",-13.5,91.21,"drifting_longlines",0.344444444444444
"492",-10.94,92.98,"drifting_longlines",0.351111111111111
"493",-10.93,93.08,"drifting_longlines",0.362777777777778
"494",-10.93,93.09,"drifting_longlines",0.969583333333333
"505",-10.91,92.95,"drifting_longlines",0.529166666666667
"506",-10.91,86.42,"drifting_longlines",0.352777777777778
"507",-10.9,93.08,"drifting_longlines",0.498611111111111
"508",-10.9,93.07,"drifting_longlines",0.527638888888889
"509",-10.89,93.05,"drifting_longlines",0.356527777777778
"510",-10.89,93.18,"drifting_longlines",0.514027777777778
"511",-13.44,91.18,"drifting_longlines",0.36125
"512",-13.44,90.73,"drifting_longlines",1.445
"513",-13.44,90.76,"drifting_longlines",1.65722222222222
"514",-10.88,92.94,"drifting_longlines",0.361111111111111
"515",-10.86,92.93,"drifting_longlines",0.233472222222222
"516",-10.86,92.75,"drifting_longlines",1.33125
"517",-10.85,93.04,"drifting_longlines",0.24875
"518",-10.85,92.93,"drifting_longlines",0.150972222222222
"519",-10.85,93.05,"drifting_longlines",0.356944444444444
"520",-10.85,92.92,"drifting_longlines",0.0731944444444445
"521",-10.85,92.71,"drifting_longlines",0.550833333333333
"522",-13.4,90.72,"drifting_longlines",3.61652777777778
"523",-10.84,93.04,"drifting_longlines",0.185
"524",-10.84,92.92,"drifting_longlines",0.253333333333333
"525",-10.83,93.15,"drifting_longlines",0.356805555555556
"526",-10.83,93.03,"drifting_longlines",0.242916666666667
"527",-13.38,90.8,"drifting_longlines",0.785972222222222
"528",-13.38,91.21,"drifting_longlines",2.12513888888889
"529",-10.82,92.71,"drifting_longlines",0.36375
"530",-10.82,92.9,"drifting_longlines",0.604305555555556
"531",-13.37,90.81,"drifting_longlines",0.0348611111111111
"532",-13.37,90.83,"drifting_longlines",0.441527777777778
"533",-13.37,90.82,"drifting_longlines",0.0497222222222222
"534",-10.81,93.03,"drifting_longlines",0.301388888888889
"535",-10.8,92.81,"drifting_longlines",0.885555555555556
"536",-10.8,93.02,"drifting_longlines",5.5225
"537",-10.8,92.7,"drifting_longlines",0.418333333333333
"538",-13.35,91.1,"drifting_longlines",3.00486111111111
"539",-10.79,88.87,"drifting_longlines",0.863611111111111
"540",-10.79,88.86,"drifting_longlines",0.780833333333333
"541",-13.34,91.11,"drifting_longlines",0.3425
"542",-10.78,88.83,"drifting_longlines",1.46013888888889
"543",-10.78,92.69,"drifting_longlines",0.269305555555556
"544",-10.78,92.9,"drifting_longlines",0.431944444444444
"545",-10.78,92.8,"drifting_longlines",0.263611111111111
"546",-13.33,91.12,"drifting_longlines",0.630555555555556
"547",-10.77,88.79,"drifting_longlines",3.87888888888889
"548",-10.77,91,"drifting_longlines",0.351527777777778
"549",-10.77,93.11,"drifting_longlines",0.354166666666667
"550",-13.32,90.98,"drifting_longlines",0.581944444444444
"552",-10.76,92.68,"drifting_longlines",0.284583333333333
"553",-10.76,93.07,"drifting_longlines",2.48347222222222
"554",-10.76,92.69,"drifting_longlines",3.89027777777778
"555",-13.31,91.05,"drifting_longlines",0.351388888888889
"556",-13.31,91.13,"drifting_longlines",0.186666666666667
"557",-10.75,87.74,"drifting_longlines",0.35125
"558",-10.75,92.68,"drifting_longlines",0.343055555555556
"559",-10.75,92.99,"drifting_longlines",0.366666666666667
"560",-10.75,92.88,"drifting_longlines",3.33083333333333
"561",-13.3,91.14,"drifting_longlines",0.313888888888889
"562",-13.3,91.16,"drifting_longlines",0.357083333333333
"565",-13.28,91.14,"drifting_longlines",0.348888888888889
"566",-13.28,91.21,"drifting_longlines",0.956527777777778
"567",-10.72,93.08,"drifting_longlines",0.337638888888889
"568",-10.72,92.66,"drifting_longlines",0.4
"569",-13.27,91.21,"drifting_longlines",0.0756944444444445
"570",-13.27,91.15,"drifting_longlines",0.234861111111111
"571",-10.71,87.74,"drifting_longlines",0.340277777777778
"572",-10.71,92.76,"drifting_longlines",0.380555555555556
"573",-10.71,91,"drifting_longlines",0.341805555555556
"574",-13.26,91.16,"drifting_longlines",0.142083333333333
"575",-13.26,91.21,"drifting_longlines",0.169722222222222
"576",-10.7,92.65,"drifting_longlines",3.32208333333333
"577",-13.25,91.16,"drifting_longlines",0.323194444444444
"578",-10.69,92.96,"drifting_longlines",0.387361111111111
"579",-13.24,91.17,"drifting_longlines",0.353888888888889
"580",-13.24,91.21,"drifting_longlines",0.356805555555556
"581",-13.23,91.21,"drifting_longlines",0.329166666666667
"582",-13.23,91.19,"drifting_longlines",0.367638888888889
"583",-10.67,88.78,"drifting_longlines",0.777916666666667
"584",-10.67,93.03,"drifting_longlines",0.946111111111111
"585",-10.67,93.05,"drifting_longlines",0.360972222222222
"586",-13.22,91.27,"drifting_longlines",0.670694444444444
"587",-10.66,93.03,"drifting_longlines",0.387916666666667
"588",-10.66,88.78,"drifting_longlines",0.065
"589",-10.66,92.73,"drifting_longlines",0.355694444444444
"591",-10.65,88.78,"drifting_longlines",0.763055555555555
"592",-10.64,87.74,"drifting_longlines",0.330555555555556
"593",-10.64,91,"drifting_longlines",0.341527777777778
"594",-10.63,93.02,"drifting_longlines",0.544444444444444
"595",-10.63,92.92,"drifting_longlines",0.584444444444444
"596",-10.61,93.01,"drifting_longlines",0.362916666666667
"597",-10.61,88.79,"drifting_longlines",1.48097222222222
"598",-10.6,93,"drifting_longlines",0.228194444444444
"599",-10.6,93.02,"drifting_longlines",0.627638888888889
"600",-10.6,92.7,"drifting_longlines",0.285972222222222
"601",-10.6,88.76,"drifting_longlines",3.77486111111111
"602",-10.59,93.29,"drifting_longlines",1.87347222222222
"603",-10.59,93,"drifting_longlines",0.209027777777778
"604",-10.59,87.74,"drifting_longlines",0.3125
"605",-10.58,87.49,"drifting_longlines",0.312222222222222
"606",-10.58,90.97,"drifting_longlines",0.320833333333333
"607",-10.58,92.99,"drifting_longlines",0.21125
"608",-10.57,92.99,"drifting_longlines",0.175416666666667
"609",-10.56,92.96,"drifting_longlines",0.297222222222222
"610",-10.56,92.97,"drifting_longlines",0.356111111111111
"611",-10.56,92.68,"drifting_longlines",0.170694444444444
"612",-10.56,92.98,"drifting_longlines",0.183333333333333
"613",-10.55,87.5,"drifting_longlines",1.86222222222222
"614",-10.55,93.09,"drifting_longlines",0.526527777777778
"615",-10.54,92.67,"drifting_longlines",0.229166666666667
"616",-10.54,92.95,"drifting_longlines",0.248333333333333
"617",-10.53,90.94,"drifting_longlines",1.86777777777778
"618",-10.53,87.74,"drifting_longlines",0.337638888888889
"619",-10.52,87.5,"drifting_longlines",0.183472222222222
"620",-10.51,92.95,"drifting_longlines",3.23305555555556
"621",-10.51,92.85,"drifting_longlines",0.440138888888889
"622",-10.51,93.36,"drifting_longlines",0.494166666666667
"623",-10.51,93.04,"drifting_longlines",0.354583333333333
"624",-10.51,87.5,"drifting_longlines",0.187638888888889
"625",2.3,138.54,"drifting_longlines",1.15333333333333
"626",2.3,138.56,"drifting_longlines",5.26583333333333
"627",-10.5,92.85,"drifting_longlines",0.798611111111111
"628",2.31,138.55,"drifting_longlines",5.45597222222222
"629",-10.49,92.64,"drifting_longlines",0.352777777777778
"630",-10.47,87.73,"drifting_longlines",1.715
"632",-10.46,92.94,"drifting_longlines",1.22902777777778
"633",-10.45,93.03,"drifting_longlines",0.336111111111111
"634",-10.45,87.49,"drifting_longlines",0.724861111111111
"635",-10.43,92.61,"drifting_longlines",0.361111111111111
"637",-10.42,92.55,"drifting_longlines",0.511111111111111
"638",-10.4,92.75,"drifting_longlines",3.86361111111111
"639",-10.4,92.99,"drifting_longlines",0.342638888888889
"640",-10.39,93.47,"drifting_longlines",0.372083333333333
"641",-10.39,92.81,"drifting_longlines",1.61430555555556
"642",-10.39,93.35,"drifting_longlines",1.86777777777778
"643",-10.38,92.77,"drifting_longlines",1.48041666666667
"644",-10.36,92.85,"drifting_longlines",5.90833333333333
"645",-10.35,93.39,"drifting_longlines",0.326527777777778
"646",-10.35,92.97,"drifting_longlines",0.355277777777778
"647",-10.31,93.42,"drifting_longlines",0.344444444444444
"650",-10.29,92.94,"drifting_longlines",0.573611111111111
"651",-12.84,89.5,"drifting_longlines",0.334861111111111
"652",-10.26,93.46,"drifting_longlines",0.334722222222222
"668",2.67,103.89,"trawlers",1.12472222222222
"673",2.69,103.73,"trawlers",1.33472222222222
"685",2.78,103.71,"trawlers",11.9911111111111
"735",5.41,136.22,"drifting_longlines",6.00236111111111
"737",5.48,136.18,"drifting_longlines",0.683333333333333
"738",5.51,136.17,"drifting_longlines",1.06625
"739",5.65,136.09,"drifting_longlines",0.937361111111111
"795",1.21,103.58,"fixed_gear",5.43027777777778
"821",1.24,103.65,"fixed_gear",0.279722222222222
"858",1.3,103.65,"trawlers",4.66138888888889
